category,metric,row_type,period_idx,period_label,excel_value,python_value,delta,delta_pct,excel_source,python_source,confidence,notes
CIT / Tax,CIT Accrual / R43,Excel,17,Y09H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,17,Y09H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,17,Y09H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,18,Y10H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,18,Y10H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,18,Y10H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,19,Y10H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,19,Y10H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,19,Y10H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,20,Y11H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,20,Y11H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,20,Y11H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,21,Y11H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,21,Y11H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,21,Y11H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,22,Y12H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,22,Y12H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,22,Y12H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,23,Y12H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,23,Y12H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,23,Y12H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,24,Y13H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,24,Y13H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,24,Y13H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,25,Y13H2,120.2,0.0,-120.2,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,25,Y13H2,120.2,0.0,-120.2,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,25,Y13H2,120.2,0.0,-120.2,-1.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,26,Y14H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,26,Y14H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,26,Y14H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,27,Y14H2,955.2,0.0,-955.2,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,27,Y14H2,955.2,0.0,-955.2,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,27,Y14H2,955.2,0.0,-955.2,-1.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,28,Y15H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,28,Y15H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,28,Y15H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,29,Y15H2,1084.5,0.0,-1084.5,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,29,Y15H2,1084.5,0.0,-1084.5,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,29,Y15H2,1084.5,0.0,-1084.5,-1.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,30,Y16H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,30,Y16H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,30,Y16H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,31,Y16H2,1224.5,0.0,-1224.5,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,31,Y16H2,1224.5,0.0,-1224.5,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,31,Y16H2,1224.5,0.0,-1224.5,-1.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,32,Y17H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,32,Y17H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,32,Y17H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,33,Y17H2,1436.2,0.0,-1436.2,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,33,Y17H2,1436.2,0.0,-1436.2,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,33,Y17H2,1436.2,0.0,-1436.2,-1.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,34,Y18H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,34,Y18H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,34,Y18H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,35,Y18H2,1644.9,0.0,-1644.9,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,35,Y18H2,1644.9,0.0,-1644.9,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,35,Y18H2,1644.9,0.0,-1644.9,-1.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,36,Y19H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,36,Y19H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,36,Y19H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,37,Y19H2,1811.3,0.0,-1811.3,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,37,Y19H2,1811.3,0.0,-1811.3,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,37,Y19H2,1811.3,0.0,-1811.3,-1.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,38,Y20H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,38,Y20H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,38,Y20H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,39,Y20H2,1871.3,0.0,-1871.3,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,39,Y20H2,1871.3,0.0,-1871.3,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,39,Y20H2,1871.3,0.0,-1871.3,-1.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,40,Y21H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,40,Y21H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,40,Y21H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,41,Y21H2,2554.4,0.0,-2554.4,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,41,Y21H2,2554.4,0.0,-2554.4,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,41,Y21H2,2554.4,0.0,-2554.4,-1.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
