project,group_code,item_code,item_name,year_index,basis,primary_driver,base_amount_keur,inflation_rate,inflation_factor,active,explicit_schedule_value_keur,manual_override_keur,contingency_rate,contingency_base_keur,base_component_keur,inflation_component_keur,volume_component_keur,step_change_component_keur,active_flag_component_keur,contingency_component_keur,manual_override_component_keur,resulting_amount_keur,total_movement_vs_base_keur,reconciliation_delta_keur,notes
TUHO,B.10,B.10.1,Auditors closing,22,fixed_annual_keur,INFLATION,8.0,0.02,1.5156663438979219,True,,,,,8.0,4.125330751183375,0.0,0.0,0.0,0.0,0.0,12.125330751183375,4.125330751183375,0.0,
TUHO,B.10,B.10.2,Accounting closing,22,fixed_annual_keur,INFLATION,8.0,0.02,1.5156663438979219,True,,,,,8.0,4.125330751183375,0.0,0.0,0.0,0.0,0.0,12.125330751183375,4.125330751183375,0.0,
TUHO,B.10,B.10.3,Legal closing,22,fixed_annual_keur,INFLATION,3.0,0.02,1.5156663438979219,True,,,,,3.0,1.5469990316937654,0.0,0.0,0.0,0.0,0.0,4.546999031693765,1.5469990316937654,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,22,fixed_annual_keur,INFLATION,3.0,0.02,1.5156663438979219,True,,,,,3.0,1.5469990316937654,0.0,0.0,0.0,0.0,0.0,4.546999031693765,1.5469990316937654,0.0,
TUHO,B.10,B.10.5,Legal Formalities,22,fixed_annual_keur,INFLATION,2.0,0.02,1.5156663438979219,True,,,,,2.0,1.0313326877958437,0.0,0.0,0.0,0.0,0.0,3.0313326877958437,1.0313326877958437,0.0,
TUHO,B.10,B.10.1,Auditors closing,23,fixed_annual_keur,INFLATION,8.0,0.02,1.5459796707758804,True,,,,,8.0,4.367837366207043,0.0,0.0,0.0,0.0,0.0,12.367837366207043,4.367837366207043,0.0,
TUHO,B.10,B.10.2,Accounting closing,23,fixed_annual_keur,INFLATION,8.0,0.02,1.5459796707758804,True,,,,,8.0,4.367837366207043,0.0,0.0,0.0,0.0,0.0,12.367837366207043,4.367837366207043,0.0,
TUHO,B.10,B.10.3,Legal closing,23,fixed_annual_keur,INFLATION,3.0,0.02,1.5459796707758804,True,,,,,3.0,1.6379390123276414,0.0,0.0,0.0,0.0,0.0,4.637939012327641,1.6379390123276414,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,23,fixed_annual_keur,INFLATION,3.0,0.02,1.5459796707758804,True,,,,,3.0,1.6379390123276414,0.0,0.0,0.0,0.0,0.0,4.637939012327641,1.6379390123276414,0.0,
TUHO,B.10,B.10.5,Legal Formalities,23,fixed_annual_keur,INFLATION,2.0,0.02,1.5459796707758804,True,,,,,2.0,1.0919593415517608,0.0,0.0,0.0,0.0,0.0,3.0919593415517608,1.0919593415517608,0.0,
TUHO,B.10,B.10.1,Auditors closing,24,fixed_annual_keur,INFLATION,8.0,0.02,1.5768992641913981,True,,,,,8.0,4.615194113531185,0.0,0.0,0.0,0.0,0.0,12.615194113531185,4.615194113531185,0.0,
TUHO,B.10,B.10.2,Accounting closing,24,fixed_annual_keur,INFLATION,8.0,0.02,1.5768992641913981,True,,,,,8.0,4.615194113531185,0.0,0.0,0.0,0.0,0.0,12.615194113531185,4.615194113531185,0.0,
TUHO,B.10,B.10.3,Legal closing,24,fixed_annual_keur,INFLATION,3.0,0.02,1.5768992641913981,True,,,,,3.0,1.730697792574194,0.0,0.0,0.0,0.0,0.0,4.730697792574194,1.730697792574194,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,24,fixed_annual_keur,INFLATION,3.0,0.02,1.5768992641913981,True,,,,,3.0,1.730697792574194,0.0,0.0,0.0,0.0,0.0,4.730697792574194,1.730697792574194,0.0,
TUHO,B.10,B.10.5,Legal Formalities,24,fixed_annual_keur,INFLATION,2.0,0.02,1.5768992641913981,True,,,,,2.0,1.1537985283827963,0.0,0.0,0.0,0.0,0.0,3.1537985283827963,1.1537985283827963,0.0,
TUHO,B.10,B.10.1,Auditors closing,25,fixed_annual_keur,INFLATION,8.0,0.02,1.6084372494752261,True,,,,,8.0,4.867497995801809,0.0,0.0,0.0,0.0,0.0,12.86749799580181,4.867497995801809,0.0,
TUHO,B.10,B.10.2,Accounting closing,25,fixed_annual_keur,INFLATION,8.0,0.02,1.6084372494752261,True,,,,,8.0,4.867497995801809,0.0,0.0,0.0,0.0,0.0,12.86749799580181,4.867497995801809,0.0,
TUHO,B.10,B.10.3,Legal closing,25,fixed_annual_keur,INFLATION,3.0,0.02,1.6084372494752261,True,,,,,3.0,1.825311748425678,0.0,0.0,0.0,0.0,0.0,4.825311748425678,1.825311748425678,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,25,fixed_annual_keur,INFLATION,3.0,0.02,1.6084372494752261,True,,,,,3.0,1.825311748425678,0.0,0.0,0.0,0.0,0.0,4.825311748425678,1.825311748425678,0.0,
TUHO,B.10,B.10.5,Legal Formalities,25,fixed_annual_keur,INFLATION,2.0,0.02,1.6084372494752261,True,,,,,2.0,1.2168744989504523,0.0,0.0,0.0,0.0,0.0,3.2168744989504523,1.2168744989504523,0.0,
TUHO,B.10,B.10.1,Auditors closing,26,fixed_annual_keur,INFLATION,8.0,0.02,1.6406059944647307,True,,,,,8.0,5.124847955717845,0.0,0.0,0.0,0.0,0.0,13.124847955717845,5.124847955717845,0.0,
TUHO,B.10,B.10.2,Accounting closing,26,fixed_annual_keur,INFLATION,8.0,0.02,1.6406059944647307,True,,,,,8.0,5.124847955717845,0.0,0.0,0.0,0.0,0.0,13.124847955717845,5.124847955717845,0.0,
TUHO,B.10,B.10.3,Legal closing,26,fixed_annual_keur,INFLATION,3.0,0.02,1.6406059944647307,True,,,,,3.0,1.9218179833941917,0.0,0.0,0.0,0.0,0.0,4.921817983394192,1.9218179833941917,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,26,fixed_annual_keur,INFLATION,3.0,0.02,1.6406059944647307,True,,,,,3.0,1.9218179833941917,0.0,0.0,0.0,0.0,0.0,4.921817983394192,1.9218179833941917,0.0,
TUHO,B.10,B.10.5,Legal Formalities,26,fixed_annual_keur,INFLATION,2.0,0.02,1.6406059944647307,True,,,,,2.0,1.2812119889294613,0.0,0.0,0.0,0.0,0.0,3.2812119889294613,1.2812119889294613,0.0,
TUHO,B.10,B.10.1,Auditors closing,27,fixed_annual_keur,INFLATION,8.0,0.02,1.6734181143540252,True,,,,,8.0,5.387344914832202,0.0,0.0,0.0,0.0,0.0,13.387344914832202,5.387344914832202,0.0,
TUHO,B.10,B.10.2,Accounting closing,27,fixed_annual_keur,INFLATION,8.0,0.02,1.6734181143540252,True,,,,,8.0,5.387344914832202,0.0,0.0,0.0,0.0,0.0,13.387344914832202,5.387344914832202,0.0,
TUHO,B.10,B.10.3,Legal closing,27,fixed_annual_keur,INFLATION,3.0,0.02,1.6734181143540252,True,,,,,3.0,2.020254343062076,0.0,0.0,0.0,0.0,0.0,5.020254343062076,2.020254343062076,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,27,fixed_annual_keur,INFLATION,3.0,0.02,1.6734181143540252,True,,,,,3.0,2.020254343062076,0.0,0.0,0.0,0.0,0.0,5.020254343062076,2.020254343062076,0.0,
TUHO,B.10,B.10.5,Legal Formalities,27,fixed_annual_keur,INFLATION,2.0,0.02,1.6734181143540252,True,,,,,2.0,1.3468362287080504,0.0,0.0,0.0,0.0,0.0,3.3468362287080504,1.3468362287080504,0.0,
TUHO,B.10,B.10.1,Auditors closing,28,fixed_annual_keur,INFLATION,8.0,0.02,1.7068864766411058,True,,,,,8.0,5.655091813128847,0.0,0.0,0.0,0.0,0.0,13.655091813128847,5.655091813128847,0.0,
TUHO,B.10,B.10.2,Accounting closing,28,fixed_annual_keur,INFLATION,8.0,0.02,1.7068864766411058,True,,,,,8.0,5.655091813128847,0.0,0.0,0.0,0.0,0.0,13.655091813128847,5.655091813128847,0.0,
TUHO,B.10,B.10.3,Legal closing,28,fixed_annual_keur,INFLATION,3.0,0.02,1.7068864766411058,True,,,,,3.0,2.1206594299233172,0.0,0.0,0.0,0.0,0.0,5.120659429923317,2.1206594299233172,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,28,fixed_annual_keur,INFLATION,3.0,0.02,1.7068864766411058,True,,,,,3.0,2.1206594299233172,0.0,0.0,0.0,0.0,0.0,5.120659429923317,2.1206594299233172,0.0,
TUHO,B.10,B.10.5,Legal Formalities,28,fixed_annual_keur,INFLATION,2.0,0.02,1.7068864766411058,True,,,,,2.0,1.4137729532822116,0.0,0.0,0.0,0.0,0.0,3.4137729532822116,1.4137729532822116,0.0,
TUHO,B.10,B.10.1,Auditors closing,29,fixed_annual_keur,INFLATION,8.0,0.02,1.741024206173928,True,,,,,8.0,5.9281936493914245,0.0,0.0,0.0,0.0,0.0,13.928193649391424,5.9281936493914245,0.0,
TUHO,B.10,B.10.2,Accounting closing,29,fixed_annual_keur,INFLATION,8.0,0.02,1.741024206173928,True,,,,,8.0,5.9281936493914245,0.0,0.0,0.0,0.0,0.0,13.928193649391424,5.9281936493914245,0.0,
TUHO,B.10,B.10.3,Legal closing,29,fixed_annual_keur,INFLATION,3.0,0.02,1.741024206173928,True,,,,,3.0,2.223072618521784,0.0,0.0,0.0,0.0,0.0,5.223072618521784,2.223072618521784,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,29,fixed_annual_keur,INFLATION,3.0,0.02,1.741024206173928,True,,,,,3.0,2.223072618521784,0.0,0.0,0.0,0.0,0.0,5.223072618521784,2.223072618521784,0.0,
TUHO,B.10,B.10.5,Legal Formalities,29,fixed_annual_keur,INFLATION,2.0,0.02,1.741024206173928,True,,,,,2.0,1.4820484123478561,0.0,0.0,0.0,0.0,0.0,3.482048412347856,1.4820484123478561,0.0,
TUHO,B.10,B.10.1,Auditors closing,30,fixed_annual_keur,INFLATION,8.0,0.02,1.7758446902974065,True,,,,,8.0,6.206757522379252,0.0,0.0,0.0,0.0,0.0,14.206757522379252,6.206757522379252,0.0,
TUHO,B.10,B.10.2,Accounting closing,30,fixed_annual_keur,INFLATION,8.0,0.02,1.7758446902974065,True,,,,,8.0,6.206757522379252,0.0,0.0,0.0,0.0,0.0,14.206757522379252,6.206757522379252,0.0,
TUHO,B.10,B.10.3,Legal closing,30,fixed_annual_keur,INFLATION,3.0,0.02,1.7758446902974065,True,,,,,3.0,2.32753407089222,0.0,0.0,0.0,0.0,0.0,5.32753407089222,2.32753407089222,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,30,fixed_annual_keur,INFLATION,3.0,0.02,1.7758446902974065,True,,,,,3.0,2.32753407089222,0.0,0.0,0.0,0.0,0.0,5.32753407089222,2.32753407089222,0.0,
TUHO,B.10,B.10.5,Legal Formalities,30,fixed_annual_keur,INFLATION,2.0,0.02,1.7758446902974065,True,,,,,2.0,1.551689380594813,0.0,0.0,0.0,0.0,0.0,3.551689380594813,1.551689380594813,0.0,
TUHO,B.11,B.11.1,Agency Fee,1,fixed_annual_keur,ACTIVE_FLAG,20.0,0.02,1.0,True,,,,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,
TUHO,B.11,B.11.2,Bonds,1,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,2,fixed_annual_keur,ACTIVE_FLAG,20.0,0.02,1.02,True,,,,,0.0,0.0,0.0,0.0,20.4,0.0,0.0,20.4,20.4,0.0,
TUHO,B.11,B.11.2,Bonds,2,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.02,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,3,fixed_annual_keur,ACTIVE_FLAG,20.0,0.02,1.0404,True,,,,,0.0,0.0,0.0,0.0,20.808,0.0,0.0,20.808,20.808,0.0,
TUHO,B.11,B.11.2,Bonds,3,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.0404,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,4,fixed_annual_keur,ACTIVE_FLAG,20.0,0.02,1.0612080000000002,True,,,,,0.0,0.0,0.0,0.0,21.224160000000005,0.0,0.0,21.224160000000005,21.224160000000005,0.0,
TUHO,B.11,B.11.2,Bonds,4,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.0612080000000002,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,5,fixed_annual_keur,ACTIVE_FLAG,20.0,0.02,1.08243216,True,,,,,0.0,0.0,0.0,0.0,21.6486432,0.0,0.0,21.6486432,21.6486432,0.0,
TUHO,B.11,B.11.2,Bonds,5,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.08243216,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,6,fixed_annual_keur,ACTIVE_FLAG,20.0,0.02,1.1040808032,True,,,,,0.0,0.0,0.0,0.0,22.081616064000002,0.0,0.0,22.081616064000002,22.081616064000002,0.0,
TUHO,B.11,B.11.2,Bonds,6,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.1040808032,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,7,fixed_annual_keur,ACTIVE_FLAG,20.0,0.02,1.126162419264,True,,,,,0.0,0.0,0.0,0.0,22.523248385280002,0.0,0.0,22.523248385280002,22.523248385280002,0.0,
TUHO,B.11,B.11.2,Bonds,7,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.126162419264,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,8,fixed_annual_keur,ACTIVE_FLAG,20.0,0.02,1.14868566764928,True,,,,,0.0,0.0,0.0,0.0,22.9737133529856,0.0,0.0,22.9737133529856,22.9737133529856,0.0,
TUHO,B.11,B.11.2,Bonds,8,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.14868566764928,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,9,fixed_annual_keur,ACTIVE_FLAG,20.0,0.02,1.1716593810022657,True,,,,,0.0,0.0,0.0,0.0,23.433187620045317,0.0,0.0,23.433187620045317,23.433187620045317,0.0,
TUHO,B.11,B.11.2,Bonds,9,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.1716593810022657,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,10,fixed_annual_keur,ACTIVE_FLAG,20.0,0.02,1.195092568622311,True,,,,,0.0,0.0,0.0,0.0,23.90185137244622,0.0,0.0,23.90185137244622,23.90185137244622,0.0,
TUHO,B.11,B.11.2,Bonds,10,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.195092568622311,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,11,fixed_annual_keur,ACTIVE_FLAG,20.0,0.02,1.2189944199947573,True,,,,,0.0,0.0,0.0,0.0,24.379888399895147,0.0,0.0,24.379888399895147,24.379888399895147,0.0,
TUHO,B.11,B.11.2,Bonds,11,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.2189944199947573,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,12,fixed_annual_keur,ACTIVE_FLAG,20.0,0.02,1.2433743083946525,True,,,,,0.0,0.0,0.0,0.0,24.86748616789305,0.0,0.0,24.86748616789305,24.86748616789305,0.0,
TUHO,B.11,B.11.2,Bonds,12,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.2433743083946525,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,13,fixed_annual_keur,ACTIVE_FLAG,20.0,0.02,1.2682417945625455,True,,,,,0.0,0.0,0.0,0.0,25.36483589125091,0.0,0.0,25.36483589125091,25.36483589125091,0.0,
TUHO,B.11,B.11.2,Bonds,13,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.2682417945625455,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,14,fixed_annual_keur,ACTIVE_FLAG,20.0,0.02,1.2936066304537965,True,,,,,0.0,0.0,0.0,0.0,25.87213260907593,0.0,0.0,25.87213260907593,25.87213260907593,0.0,
TUHO,B.11,B.11.2,Bonds,14,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.2936066304537965,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,15,fixed_annual_keur,ZERO_LINE,20.0,0.02,1.3194787630628724,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive Y15
TUHO,B.11,B.11.2,Bonds,15,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.3194787630628724,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,16,fixed_annual_keur,ZERO_LINE,20.0,0.02,1.3458683383241299,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive Y16
TUHO,B.11,B.11.2,Bonds,16,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.3458683383241299,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,17,fixed_annual_keur,ZERO_LINE,20.0,0.02,1.3727857050906125,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive Y17
TUHO,B.11,B.11.2,Bonds,17,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.3727857050906125,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,18,fixed_annual_keur,ZERO_LINE,20.0,0.02,1.4002414191924248,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive Y18
TUHO,B.11,B.11.2,Bonds,18,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.4002414191924248,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,19,fixed_annual_keur,ZERO_LINE,20.0,0.02,1.4282462475762734,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive Y19
TUHO,B.11,B.11.2,Bonds,19,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.4282462475762734,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,20,fixed_annual_keur,ZERO_LINE,20.0,0.02,1.4568111725277988,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive Y20
TUHO,B.11,B.11.2,Bonds,20,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.4568111725277988,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,21,fixed_annual_keur,ZERO_LINE,20.0,0.02,1.485947395978355,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive Y21
TUHO,B.11,B.11.2,Bonds,21,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.485947395978355,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,22,fixed_annual_keur,ZERO_LINE,20.0,0.02,1.5156663438979219,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive Y22
TUHO,B.11,B.11.2,Bonds,22,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.5156663438979219,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,23,fixed_annual_keur,ZERO_LINE,20.0,0.02,1.5459796707758804,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive Y23
TUHO,B.11,B.11.2,Bonds,23,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.5459796707758804,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,24,fixed_annual_keur,ZERO_LINE,20.0,0.02,1.5768992641913981,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive Y24
TUHO,B.11,B.11.2,Bonds,24,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.5768992641913981,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,25,fixed_annual_keur,ZERO_LINE,20.0,0.02,1.6084372494752261,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive Y25
TUHO,B.11,B.11.2,Bonds,25,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.6084372494752261,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,26,fixed_annual_keur,ZERO_LINE,20.0,0.02,1.6406059944647307,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive Y26
TUHO,B.11,B.11.2,Bonds,26,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.6406059944647307,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,27,fixed_annual_keur,ZERO_LINE,20.0,0.02,1.6734181143540252,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive Y27
TUHO,B.11,B.11.2,Bonds,27,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.6734181143540252,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,28,fixed_annual_keur,ZERO_LINE,20.0,0.02,1.7068864766411058,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive Y28
TUHO,B.11,B.11.2,Bonds,28,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.7068864766411058,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,29,fixed_annual_keur,ZERO_LINE,20.0,0.02,1.741024206173928,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive Y29
TUHO,B.11,B.11.2,Bonds,29,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.741024206173928,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.11,B.11.1,Agency Fee,30,fixed_annual_keur,ZERO_LINE,20.0,0.02,1.7758446902974065,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive Y30
TUHO,B.11,B.11.2,Bonds,30,fixed_annual_keur,ZERO_LINE,0.0,0.02,1.7758446902974065,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.12,B.12.1,Mitigation measures,1,fixed_annual_keur,INFLATION,50.0,0.02,1.0,True,,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,
TUHO,B.12,B.12.2,Agrinergie,1,fixed_annual_keur,INFLATION,20.0,0.02,1.0,True,,,,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,
TUHO,B.12,B.12.3,Fauna and Flora Monitoring,1,fixed_annual_keur,INFLATION,30.0,0.02,1.0,True,,,,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,
TUHO,B.12,B.12.4,E&S monitoring,1,fixed_annual_keur,INFLATION,50.0,0.02,1.0,True,,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,
TUHO,B.12,B.12.5,HSE visits,1,fixed_annual_keur,INFLATION,50.0,0.02,1.0,True,,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,
TUHO,B.12,B.12.1,Mitigation measures,2,fixed_annual_keur,INFLATION,50.0,0.02,1.02,True,,,,,50.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0.0,
TUHO,B.12,B.12.2,Agrinergie,2,fixed_annual_keur,INFLATION,20.0,0.02,1.02,True,,,,,20.0,0.3999999999999986,0.0,0.0,0.0,0.0,0.0,20.4,0.3999999999999986,0.0,
TUHO,B.12,B.12.3,Fauna and Flora Monitoring,2,fixed_annual_keur,INFLATION,30.0,0.02,1.02,True,,,,,30.0,0.6000000000000014,0.0,0.0,0.0,0.0,0.0,30.6,0.6000000000000014,0.0,
TUHO,B.12,B.12.4,E&S monitoring,2,fixed_annual_keur,INFLATION,50.0,0.02,1.02,True,,,,,50.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0.0,
TUHO,B.12,B.12.5,HSE visits,2,fixed_annual_keur,INFLATION,50.0,0.02,1.02,True,,,,,50.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0.0,
TUHO,B.12,B.12.1,Mitigation measures,3,fixed_annual_keur,INFLATION,50.0,0.02,1.0404,True,,,,,50.0,2.019999999999996,0.0,0.0,0.0,0.0,0.0,52.019999999999996,2.019999999999996,0.0,
TUHO,B.12,B.12.2,Agrinergie,3,fixed_annual_keur,INFLATION,20.0,0.02,1.0404,True,,,,,20.0,0.8079999999999998,0.0,0.0,0.0,0.0,0.0,20.808,0.8079999999999998,0.0,
TUHO,B.12,B.12.3,Fauna and Flora Monitoring,3,fixed_annual_keur,INFLATION,30.0,0.02,1.0404,True,,,,,30.0,1.2119999999999997,0.0,0.0,0.0,0.0,0.0,31.212,1.2119999999999997,0.0,
TUHO,B.12,B.12.4,E&S monitoring,3,fixed_annual_keur,INFLATION,50.0,0.02,1.0404,True,,,,,50.0,2.019999999999996,0.0,0.0,0.0,0.0,0.0,52.019999999999996,2.019999999999996,0.0,
TUHO,B.12,B.12.5,HSE visits,3,fixed_annual_keur,INFLATION,50.0,0.02,1.0404,True,,,,,50.0,2.019999999999996,0.0,0.0,0.0,0.0,0.0,52.019999999999996,2.019999999999996,0.0,
TUHO,B.12,B.12.1,Mitigation measures,4,fixed_annual_keur,INFLATION,50.0,0.02,1.0612080000000002,True,,,,,50.0,3.0604000000000084,0.0,0.0,0.0,0.0,0.0,53.06040000000001,3.0604000000000084,0.0,
TUHO,B.12,B.12.2,Agrinergie,4,fixed_annual_keur,INFLATION,20.0,0.02,1.0612080000000002,True,,,,,20.0,1.2241600000000048,0.0,0.0,0.0,0.0,0.0,21.224160000000005,1.2241600000000048,0.0,
TUHO,B.12,B.12.3,Fauna and Flora Monitoring,4,fixed_annual_keur,INFLATION,30.0,0.02,1.0612080000000002,True,,,,,30.0,1.8362400000000036,0.0,0.0,0.0,0.0,0.0,31.836240000000004,1.8362400000000036,0.0,
